GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNI,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AURUE001,NAME_M,AURUM001
G48031560,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Moulton Independent School District,31560,,,9700000US4831560,,,4831560,"Moulton Independent School District, Texas",59464,"Moulton Independent School District, Texas",3213
G48031620,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Mount Calm Independent School District,31620,,,9700000US4831620,,,4831620,"Mount Calm Independent School District, Texas",59375,"Mount Calm Independent School District, Texas",18104
G48031650,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Mount Enterprise Independent School District,31650,,,9700000US4831650,,,4831650,"Mount Enterprise Independent School District, Texas",70685,"Mount Enterprise Independent School District, Texas",15604
G48031760,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Mount Pleasant Independent School District,31760,,,9700000US4831760,,,4831760,"Mount Pleasant Independent School District, Texas",53933,"Mount Pleasant Independent School District, Texas",3502
G48031770,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Mount Vernon Independent School District,31770,,,9700000US4831770,,,4831770,"Mount Vernon Independent School District, Texas",73614,"Mount Vernon Independent School District, Texas",9005
G48031860,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Muenster Independent School District,31860,,,9700000US4831860,,,4831860,"Muenster Independent School District, Texas",90944,"Muenster Independent School District, Texas",6411
G48031890,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Muleshoe Independent School District,31890,,,9700000US4831890,,,4831890,"Muleshoe Independent School District, Texas",61775,"Muleshoe Independent School District, Texas",16350
G48031920,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Mullin Independent School District,31920,,,9700000US4831920,,,4831920,"Mullin Independent School District, Texas",56141,"Mullin Independent School District, Texas",7654
G48031950,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Mumford Independent School District,31950,,,9700000US4831950,,,4831950,"Mumford Independent School District, Texas",35724,"Mumford Independent School District, Texas",18962
G48031970,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Munday Consolidated Independent School District,31970,,,9700000US4831970,,,4831970,"Munday Consolidated Independent School District, Texas",60824,"Munday Consolidated Independent School District, Texas",7150
G48032010,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Murchison Independent School District,32010,,,9700000US4832010,,,4832010,"Murchison Independent School District, Texas",59917,"Murchison Independent School District, Texas",21479
G48032090,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nacogdoches Independent School District,32090,,,9700000US4832090,,,4832090,"Nacogdoches Independent School District, Texas",49824,"Nacogdoches Independent School District, Texas",5221
G48032130,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Natalia Independent School District,32130,,,9700000US4832130,,,4832130,"Natalia Independent School District, Texas",75798,"Natalia Independent School District, Texas",10893
G48032160,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Navarro Independent School District,32160,,,9700000US4832160,,,4832160,"Navarro Independent School District, Texas",98125,"Navarro Independent School District, Texas",12252
G48032190,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Navasota Independent School District,32190,,,9700000US4832190,,,4832190,"Navasota Independent School District, Texas",68088,"Navasota Independent School District, Texas",5637
G48032220,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nazareth Independent School District,32220,,,9700000US4832220,,,4832220,"Nazareth Independent School District, Texas",84625,"Nazareth Independent School District, Texas",75621
G48032250,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Neches Independent School District,32250,,,9700000US4832250,,,4832250,"Neches Independent School District, Texas",84063,"Neches Independent School District, Texas",17292
G48032280,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nederland Independent School District,32280,,,9700000US4832280,,,4832280,"Nederland Independent School District, Texas",77596,"Nederland Independent School District, Texas",6633
G48032310,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Needville Independent School District,32310,,,9700000US4832310,,,4832310,"Needville Independent School District, Texas",92120,"Needville Independent School District, Texas",18264
G48032340,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Boston Independent School District,32340,,,9700000US4832340,,,4832340,"New Boston Independent School District, Texas",67729,"New Boston Independent School District, Texas",8958
G48032370,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Braunfels Independent School District,32370,,,9700000US4832370,,,4832370,"New Braunfels Independent School District, Texas",98942,"New Braunfels Independent School District, Texas",6666
G48032400,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Caney Independent School District,32400,,,9700000US4832400,,,4832400,"New Caney Independent School District, Texas",85629,"New Caney Independent School District, Texas",4794
G48032430,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Deal Independent School District,32430,,,9700000US4832430,,,4832430,"New Deal Independent School District, Texas",88698,"New Deal Independent School District, Texas",10554
G48032460,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Diana Independent School District,32460,,,9700000US4832460,,,4832460,"New Diana Independent School District, Texas",92632,"New Diana Independent School District, Texas",25528
G48032490,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Home Independent School District,32490,,,9700000US4832490,,,4832490,"New Home Independent School District, Texas",101520,"New Home Independent School District, Texas",3486
G48032610,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Summerfield Independent School District,32610,,,9700000US4832610,,,4832610,"New Summerfield Independent School District, Texas",70139,"New Summerfield Independent School District, Texas",33824
G48032640,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,New Waverly Independent School District,32640,,,9700000US4832640,,,4832640,"New Waverly Independent School District, Texas",58813,"New Waverly Independent School District, Texas",9958
G48032700,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Newcastle Independent School District,32700,,,9700000US4832700,,,4832700,"Newcastle Independent School District, Texas",74191,"Newcastle Independent School District, Texas",30205
G48032730,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Newton Independent School District,32730,,,9700000US4832730,,,4832730,"Newton Independent School District, Texas",39682,"Newton Independent School District, Texas",7808
G48032740,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nixon-Smiley Consolidated Independent School District,32740,,,9700000US4832740,,,4832740,"Nixon-Smiley Consolidated Independent School District, Texas",54932,"Nixon-Smiley Consolidated Independent School District, Texas",12590
G48032790,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nocona Independent School District,32790,,,9700000US4832790,,,4832790,"Nocona Independent School District, Texas",52569,"Nocona Independent School District, Texas",10449
G48032880,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nordheim Independent School District,32880,,,9700000US4832880,,,4832880,"Nordheim Independent School District, Texas",44013,"Nordheim Independent School District, Texas",16728
G48032910,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Normangee Independent School District,32910,,,9700000US4832910,,,4832910,"Normangee Independent School District, Texas",68818,"Normangee Independent School District, Texas",19075
G48032940,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,North East Independent School District,32940,,,9700000US4832940,,,4832940,"North East Independent School District, Texas",79074,"North East Independent School District, Texas",1581
G48032970,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,North Hopkins Independent School District,32970,,,9700000US4832970,,,4832970,"North Hopkins Independent School District, Texas",64939,"North Hopkins Independent School District, Texas",16238
G48033010,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,North Lamar Independent School District,33010,,,9700000US4833010,,,4833010,"North Lamar Independent School District, Texas",81750,"North Lamar Independent School District, Texas",12935
G48033030,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,North Zulch Independent School District,33030,,,9700000US4833030,,,4833030,"North Zulch Independent School District, Texas",79875,"North Zulch Independent School District, Texas",19848
G48033090,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Northside Independent School District (Wilbarger County),33090,,,9700000US4833090,,,4833090,"Northside Independent School District (Wilbarger County), Texas",83229,"Northside Independent School District (Wilbarger County), Texas",24798
G48033120,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,"Northside Independent School District (Bandera, Bexar, and Medina Counties)",33120,,,9700000US4833120,,,4833120,"Northside Independent School District (Bandera, Bexar, and Medina Counties), Texas",80406,"Northside Independent School District (Bandera, Bexar, and Medina Counties), Texas",1191
G48033180,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Northwest Independent School District,33180,,,9700000US4833180,,,4833180,"Northwest Independent School District, Texas",127922,"Northwest Independent School District, Texas",6842
G48033240,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nueces Canyon Consolidated Independent School District,33240,,,9700000US4833240,,,4833240,"Nueces Canyon Consolidated Independent School District, Texas",37895,"Nueces Canyon Consolidated Independent School District, Texas",10219
G48033270,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Nursery Independent School District,33270,,,9700000US4833270,,,4833270,"Nursery Independent School District, Texas",80313,"Nursery Independent School District, Texas",17914
G48033340,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Oakwood Independent School District,33340,,,9700000US4833340,,,4833340,"Oakwood Independent School District, Texas",53073,"Oakwood Independent School District, Texas",10679
G48033360,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Odem-Edroy Independent School District,33360,,,9700000US4833360,,,4833360,"Odem-Edroy Independent School District, Texas",71397,"Odem-Edroy Independent School District, Texas",16523
G48033390,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,O'Donnell Independent School District,33390,,,9700000US4833390,,,4833390,"O'Donnell Independent School District, Texas",70192,"O'Donnell Independent School District, Texas",9256
G48033420,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Oglesby Independent School District,33420,,,9700000US4833420,,,4833420,"Oglesby Independent School District, Texas",60238,"Oglesby Independent School District, Texas",14547
G48033570,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Olfen Independent School District,33570,,,9700000US4833570,,,4833570,"Olfen Independent School District, Texas",64167,"Olfen Independent School District, Texas",18574
G48033630,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Olney Independent School District,33630,,,9700000US4833630,,,4833630,"Olney Independent School District, Texas",44053,"Olney Independent School District, Texas",8706
G48033660,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Olton Independent School District,33660,,,9700000US4833660,,,4833660,"Olton Independent School District, Texas",61375,"Olton Independent School District, Texas",6010
G48033690,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Onalaska Independent School District,33690,,,9700000US4833690,,,4833690,"Onalaska Independent School District, Texas",70252,"Onalaska Independent School District, Texas",6753
G48033720,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Orange Grove Independent School District,33720,,,9700000US4833720,,,4833720,"Orange Grove Independent School District, Texas",64638,"Orange Grove Independent School District, Texas",15844
G48033780,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Orangefield Independent School District,33780,,,9700000US4833780,,,4833780,"Orangefield Independent School District, Texas",84639,"Orangefield Independent School District, Texas",18127
G48033840,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Ore City Independent School District,33840,,,9700000US4833840,,,4833840,"Ore City Independent School District, Texas",67388,"Ore City Independent School District, Texas",17071
G48033870,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Overton Independent School District,33870,,,9700000US4833870,,,4833870,"Overton Independent School District, Texas",70185,"Overton Independent School District, Texas",23895
G48033900,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Paducah Independent School District,33900,,,9700000US4833900,,,4833900,"Paducah Independent School District, Texas",49688,"Paducah Independent School District, Texas",25883
G48033960,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Paint Creek Independent School District,33960,,,9700000US4833960,,,4833960,"Paint Creek Independent School District, Texas",69375,"Paint Creek Independent School District, Texas",34518
G48033980,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Paint Rock Independent School District,33980,,,9700000US4833980,,,4833980,"Paint Rock Independent School District, Texas",57125,"Paint Rock Independent School District, Texas",14398
G48034020,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Palacios Independent School District,34020,,,9700000US4834020,,,4834020,"Palacios Independent School District, Texas",64922,"Palacios Independent School District, Texas",7479
G48034050,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Palestine Independent School District,34050,,,9700000US4834050,,,4834050,"Palestine Independent School District, Texas",58908,"Palestine Independent School District, Texas",8775
G48034110,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Palmer Independent School District,34110,,,9700000US4834110,,,4834110,"Palmer Independent School District, Texas",106652,"Palmer Independent School District, Texas",16738
G48034140,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Palo Pinto Independent School District,34140,,,9700000US4834140,,,4834140,"Palo Pinto Independent School District, Texas",77417,"Palo Pinto Independent School District, Texas",10161
G48034170,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Pampa Independent School District,34170,,,9700000US4834170,,,4834170,"Pampa Independent School District, Texas",57351,"Pampa Independent School District, Texas",6603
G48034230,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Panhandle Independent School District,34230,,,9700000US4834230,,,4834230,"Panhandle Independent School District, Texas",86630,"Panhandle Independent School District, Texas",3477
G48034260,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Paradise Independent School District,34260,,,9700000US4834260,,,4834260,"Paradise Independent School District, Texas",103333,"Paradise Independent School District, Texas",26423
G48034290,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Paris Independent School District,34290,,,9700000US4834290,,,4834290,"Paris Independent School District, Texas",46246,"Paris Independent School District, Texas",4128
G48034320,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Pasadena Independent School District,34320,,,9700000US4834320,,,4834320,"Pasadena Independent School District, Texas",63162,"Pasadena Independent School District, Texas",2316
G48034380,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Patton Springs Independent School District,34380,,,9700000US4834380,,,4834380,"Patton Springs Independent School District, Texas",52778,"Patton Springs Independent School District, Texas",8924
G48034410,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Pawnee Independent School District,34410,,,9700000US4834410,,,4834410,"Pawnee Independent School District, Texas",56964,"Pawnee Independent School District, Texas",31430
G48034440,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Pearland Independent School District,34440,,,9700000US4834440,,,4834440,"Pearland Independent School District, Texas",114890,"Pearland Independent School District, Texas",5310
